0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
1
0
0
0
0
2
3
1
0
2
4
7
12
7
6
1
0
1
9
10
7
10
0
0
7
7
8
14
14
9
0
9
10
8
1
8
3
0
4
4
4
3
2
0
0
2
1
4
5
4
0
0
8
7
3
2
1
0
0
5
0
9
5
4
0
0
9
6
0
9
7
0
0
12
10
4
9
4
0
0
6
6
6
0
0
0
0
3
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
