0
0
0
0
1
1
1
1
1
2
2
2
3
3
4
4
4
4
4
3
3
3
4
3
3
3
2
2
2
4
6
6
6
12
15
25
39
44
44
44
46
48
56
72
76
76
76
78
82
78
75
89
89
89
108
100
101
100
93
93
93
85
80
77
71
69
69
69
64
58
53
56
56
56
56
52
56
49
56
56
56
56
53
56
48
52
52
52
52
56
62
65
59
63
63
63
60
58
66
69
68
68
68
71
67
68
64
69
69
69
46
43
41
32
25
25
25
28
26
24
23
20
20
20
12
12
13
7
